FileName;Version Name;#Revision;#FixCommit;Size;Churn;MaxChurn;AvgChurn;ChgSetSize;MaxChgSetSize;AvgChgSetSize;Buggy
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;1;0;0;78;0;0;0;0;0;0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;1;1;1;64;21;21;21.0;13;13;13.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java;1;0;0;31;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;1;0;0;57;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;1;1;1;104;4;4;4.0;13;13;13.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;1;1;1;32;0;0;0.0;37;37;37.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;1;0;0;227;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;1;1;1;197;4;4;4.0;13;13;13.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;1;1;1;75;5;5;5.0;13;13;13.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;1;0;0;28;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;1;1;1;52;5;5;5.0;13;13;13.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;1;2;2;429;17;17;8.5;50;37;25.0;yes
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;1;0;0;104;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;1;1;1;35;0;0;0.0;37;37;37.0;yes
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;1;0;0;98;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;1;0;0;79;0;0;0;0;0;0;no
hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;1;0;0;58;0;0;0;0;0;0;no
hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;1;0;0;51;0;0;0;0;0;0;no
hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;1;0;0;57;0;0;0;0;0;0;no
hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;1;0;0;230;0;0;0;0;0;0;yes
hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;1;3;3;134;20;16;6.666666666666667;58;37;19.333333333333332;yes
hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;1;2;2;222;29;25;14.5;43;37;21.5;yes
hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;1;1;1;62;1;1;1.0;37;37;37.0;yes
hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;1;1;1;129;1;1;1.0;37;37;37.0;yes
hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;1;2;2;65;9;5;4.5;50;37;25.0;yes
hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;1;0;0;116;0;0;0;0;0;0;no
hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;1;0;0;166;0;0;0;0;0;0;no
hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;1;3;3;693;33;30;11.0;51;37;17.0;yes
hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;1;1;1;93;172;172;172.0;6;6;6.0;yes
hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;1;1;1;260;1;1;1.0;37;37;37.0;yes
hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;1;0;0;170;0;0;0;0;0;0;no
hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;1;3;3;168;73;46;24.333333333333332;19;8;6.333333333333333;yes
hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;1;1;0;112;12;12;12.0;27;27;27.0;yes
